id_customer,first_name,last_name,model,brand,year,CPF,gender,license_plate,priority,affected_system
795,Dave,Bullough,Malibu,Chevrolet,2010,8368354625,Male,WVWED7AJ5DW088427,true,steering
796,Estevan,Ruseworth,Outlander,Mitsubishi,2008,5573316907,Male,1GYS3PKJ0FR934155,true,motor
797,Jennifer,Cissen,E250,Ford,2003,2019282658,Female,WAUEV74F37N994359,false,steering
798,Wilma,Scotting,Elantra,Hyundai,1997,6408741134,Female,5N1BA0NC2FN324955,false,motor
799,Dolly,Andrin,Hombre Space,Isuzu,2000,0570997038,Female,1G4CW54K044002295,false,steering
800,Polly,Luck,Sentra,Nissan,1998,8422125161,Female,WAUUL78E28A584731,false,steering
801,Paige,Sharpus,IPL G,Infiniti,2011,4294370963,Male,WAUEH48H87K272288,true,steering
802,Hamil,Lau,M3,BMW,2006,3062148578,Male,1N6AD0CUXDN336610,false,steering
803,Clareta,Jouen,Yukon,GMC,2008,3508939529,Female,JTHCL5EF0F5446917,true,motor
804,Shoshanna,D'Aeth,S4,Audi,1993,0275726118,Female,1D7RE3BK6AS267244,true,motor
805,Ev,Jeanequin,G37,Infiniti,2008,5150092045,Male,5GADT13S762699444,false,motor
806,Lynelle,Gorler,Grand Prix,Pontiac,1970,6975947961,Female,1FTSW3A52AE759771,true,bodywork
807,Caryl,Sharland,Range Rover,Land Rover,2003,5974740238,Male,WA1LGBFE0BD608257,true,motor
808,Caye,Gladeche,VUE,Saturn,2006,4240623618,Female,WBAYF4C56FD906135,true,bodywork
809,Booth,Robinett,Mustang,Ford,1999,4918353630,Male,JN8AZ2KR0BT327344,false,motor
810,Annice,Azam,Montero,Mitsubishi,2002,0419887350,Female,JN1CV6AP6AM118869,false,bodywork
811,Lavinie,Denver,GTI,Volkswagen,2011,1080145664,Female,1N4AL2AP5BN441900,false,motor
812,Pail,Danby,XK Series,Jaguar,1997,7621922974,Male,WVWDB7AJ2EW493826,true,bodywork
813,Kyle,Mynett,M5,BMW,2003,0141397225,Male,1G6AB5SX0F0531376,false,bodywork
814,Uriel,Jerzyk,S-Class,Mercedes-Benz,2003,5580046227,Male,WAUAF78E05A480843,false,motor
815,Worthy,Lowne,Mazda2,Mazda,2011,8196398557,Male,JN8AF5MV1FT489820,false,bodywork
816,Quinlan,Euesden,EX,Infiniti,2010,2408397413,Male,WAUVT58E73A595547,false,motor
817,Peter,Ibbitt,H1,Hummer,2002,7894811688,Male,WA1WMAFE1ED612712,false,bodywork
818,Johanna,De Bruyn,Colorado,Chevrolet,2011,5523802271,Female,WAUED64B91N099914,false,bodywork
819,Verina,Pittaway,RL,Acura,2010,7673431548,Female,JH4DC53003S885289,false,motor
820,Galina,Brunet,Achieva,Oldsmobile,1992,8764988775,Female,3D73Y3CL8BG485263,true,bodywork
821,Sheeree,St Ledger,Town Car,Lincoln,2010,8794449783,Female,WAUSF98K29A285189,false,bodywork
822,Lacee,Ballance,GLK-Class,Mercedes-Benz,2011,2484862717,Female,3D73M4EL9BG324323,true,motor
823,Aylmar,Churn,XL-7,Suzuki,2004,2974695442,Male,WA1AM94L39D502745,true,motor
824,Olivette,Scrowston,Fiero,Pontiac,1985,7518922509,Female,JN8CS1MU5FM846608,false,motor
825,Culley,Rubee,Maxima,Nissan,1993,5638483837,Male,1G6AY5S30E0791867,true,steering
826,Arron,Akred,300SD,Mercedes-Benz,1992,6249170332,Male,3VWKX8AJ7BM806571,false,bodywork
827,Van,Cumberpatch,QX,Infiniti,2007,0412690756,Female,WBA3D5C55EF879891,false,steering
828,Alvan,Matthensen,Tiburon,Hyundai,2005,0406127360,Male,JTEBU4BFXEK323002,false,bodywork
829,Yoko,Kiggel,Cabriolet,Volkswagen,1985,6516087334,Female,5TDBK3EH8CS350416,true,bodywork
830,Natalee,Adolfsen,Mazda3,Mazda,2007,4962221485,Female,4F2CY0C75BK702840,false,steering
831,Orly,Ion,S-Type,Jaguar,2005,1163805491,Female,19XFB4F22FE315810,false,motor
832,Silas,Standbrook,CLK-Class,Mercedes-Benz,2004,8109768903,Male,1ZVBP8AM0B5912053,true,bodywork
833,Dominic,Creboe,Century,Buick,1997,2168649707,Male,WA1CGAFP6FA070778,true,motor
834,Alyosha,Furst,Tercel,Toyota,1995,7457586628,Male,WAUML64B63N409132,true,motor
835,Sapphira,Leggett,Lynx,Mercury,1987,2695240430,Female,1FADP3E29DL001683,false,steering
836,Ashia,McSporrin,Sportvan G20,Chevrolet,1992,7012315962,Female,SCFEBBEL9DG886431,true,motor
837,Ericka,Marcam,Camaro,Chevrolet,1994,6028650579,Female,19XFB2E53DE355388,true,bodywork
838,Dennie,Truckett,XLR-V,Cadillac,2009,1156475406,Male,1B3CC5FB7AN791451,true,motor
839,Bondon,Tresise,Brooklands,Bentley,2009,5577917573,Male,WA1EV74L38D696212,false,steering
840,Erinna,Justis,Galaxie,Ford,1964,9192904025,Female,SCBBP9ZA9AC569968,false,steering
841,Clemens,Janowicz,Ram Van 2500,Dodge,1999,9002148259,Male,KNDJT2A20D7700685,false,motor
842,Drud,Dickson,F350,Ford,2008,8379217640,Male,JH4CL96907C947271,true,bodywork
843,Wheeler,McColley,Tribute,Mazda,2003,5132010334,Male,SCBZK25E83C894451,false,bodywork
844,Graeme,Coldicott,E250,Ford,2012,7777761323,Male,3C3CFFDR6ET890252,true,steering
845,Gregory,Perazzo,4000,Audi,1987,7582644557,Male,SCFFDCCD1BG933237,true,steering
846,Stevana,Corbert,Astro,Chevrolet,1999,4156708160,Female,WA1WKBFP3AA634056,false,bodywork
847,Mead,Serrier,Entourage,Hyundai,2009,9832853702,Male,JH4CU4F40AC757661,true,motor
848,Penny,Threadgold,Express 3500,Chevrolet,2002,0870611976,Female,5UXFF03549L728771,false,motor
849,Jodi,Beneteau,Aurora,Oldsmobile,1999,5883744567,Male,1D7RV1CP7BS713630,true,motor
850,Cathrin,Giannazzi,7 Series,BMW,2002,1365854272,Female,WA1VMAFE1FD965352,false,steering
851,Drud,Adamsen,Eldorado,Cadillac,1994,2684770492,Male,3C3CFFFH4DT590227,false,bodywork
852,Rik,Poznan,Grand Prix,Pontiac,1968,5049472504,Male,JN1BY1AR1EM138606,true,bodywork
853,Adrian,Pierce,Range Rover,Land Rover,2006,6387427754,Male,JTDKDTB30D1503694,false,steering
854,Ursa,Leibold,Grand Vitara,Suzuki,2012,6655110173,Female,JTEBU5JR3D5930941,false,bodywork
855,Jane,Dulson,Skyhawk,Buick,1986,8757462917,Female,WAUKF68E55A500311,true,bodywork
856,Tarrance,Wicher,V8,Audi,1991,4222958921,Male,WBSBL93444P568261,false,motor
857,Elvina,Gut,Elantra,Hyundai,1996,5382064253,Female,5UXFH0C52AL275782,true,motor
858,Peggie,Pitman,F350,Ford,2002,0955344565,Female,WA1WKAFP5CA022437,true,steering
859,Farr,Ringwood,Malibu,Chevrolet,1997,0315954124,Male,JH4DC53806S358380,true,motor
860,Ulrika,Lilley,Galant,Mitsubishi,2012,3060151601,Female,WBAFA53571L810749,true,steering
861,Luella,Poles,Sable,Mercury,1999,3329203250,Female,1G6AH5SX6D0820502,false,steering
862,Phillie,Belli,G-Series 1500,Chevrolet,1997,7355626264,Female,5UXZV8C58D0127145,false,bodywork
863,Amble,Brigshaw,Ram 2500,Dodge,2008,1648899625,Male,2C3CDXGJXFH670866,false,bodywork
864,Damien,Ovenden,2500,GMC,1995,4258658022,Male,WAUSF78K99A176734,true,motor
865,Bendicty,Shackell,MPV,Mazda,2001,8192320634,Male,WA1CKAFP3AA344123,false,bodywork
866,Felicio,Geipel,RAV4,Toyota,2000,6381599286,Male,WBADX1C51CE671384,true,steering
867,Feodora,Muldoon,Tracker,Geo,1995,8360745471,Female,1G6AG1RX9F0087124,false,steering
868,Carling,Fladgate,Paseo,Toyota,1997,4515560174,Male,3GTU1YEJ8DG433050,false,motor
869,Hansiain,Wiggett,GS,Lexus,1994,8908385282,Male,1G6AE5S31D0796034,false,steering
870,Davin,Gerhts,Civic,Honda,2002,8670374102,Male,WBAKX8C59CC518764,false,steering
871,Langston,Sumnall,F350,Ford,2005,6700042437,Male,1FTEW1E85AK500652,true,steering
872,Rab,Tussaine,Cabriolet,Volkswagen,1989,8026500288,Male,3C63DPJL6CG511853,true,steering
873,Denni,Whittenbury,TundraMax,Toyota,2012,3813972593,Female,5UXFA53503L663727,false,bodywork
874,Tod,Mattek,Maxima,Nissan,2001,1623928079,Male,1FTEX1CW3AK542171,false,steering
875,Lanie,Moodycliffe,E-Class,Mercedes-Benz,1992,8525212865,Male,WBAEV33464P088795,false,motor
876,Domini,Thornebarrow,Sonata,Hyundai,2004,7340967125,Female,WBAXG5C59CD918595,true,bodywork
877,Hoebart,De Pero,Integra,Acura,1993,1754130445,Male,3C4PDCDG4CT711185,true,bodywork
878,Austen,Frankes,Rally Wagon 2500,GMC,1993,0940588633,Male,WP0AB2A96BS138236,true,bodywork
879,Gloriane,Barzen,Discovery,Land Rover,2008,8090277268,Female,WAUXG94F09N524355,true,steering
880,Deny,Rigate,Pajero,Mitsubishi,1989,3105875050,Female,3D7TT2CT9BG850364,false,bodywork
881,Any,Bowe,Diamante,Mitsubishi,1992,2565272650,Male,2C3CK6CT6BH793002,true,steering
882,Ally,Deverill,Legacy,Subaru,1998,1798921391,Female,JTHBL5EF9F5085876,true,steering
883,Gigi,Bacop,F150,Ford,2003,2860387358,Female,WAUNF78P98A668106,false,bodywork
884,Darsey,Tummond,Tiburon,Hyundai,2001,8115159298,Female,5GADT13S962063012,true,motor
885,Gaelan,Moxsom,Sonoma,GMC,1997,1123637725,Male,1G6AH5R39F0667507,true,motor
886,Ludovika,Bloom,A8,Audi,2010,3538020450,Female,JM1NC2JF5C0969891,false,bodywork
887,Cynthie,Sendley,Pacifica,Chrysler,2008,5806189058,Female,1C4RJEAG6FC498466,true,bodywork
888,Timi,Sperrett,Metro,Geo,1994,0038117460,Female,WAUVT58E03A058843,false,bodywork
889,Mignonne,Voden,4Runner,Toyota,2010,2926478291,Female,JM3TB2BV4E0643803,true,motor
890,Art,Demelt,riolet,Volkswagen,1992,8793307969,Male,5XYKT3A12CG261170,false,motor
891,Thadeus,Linley,Econoline E350,Ford,1994,9844925142,Male,WAULT54B02N411706,false,bodywork
892,Alister,Downie,Routan,Volkswagen,2012,8707671571,Male,WBAGL63494D600664,true,bodywork
893,Sylas,Kilmister,Citation,Chevrolet,1980,3152784422,Male,2LMHJ5FK2FB188534,false,steering
894,Caryl,Kingsmill,Town & Country,Chrysler,2001,1767465653,Female,1G4GB5ER8CF115181,false,steering
895,Vince,Kemm,S90,Volvo,1997,0196831415,Male,WVWGU7AN6BE980863,false,motor
896,Glendon,Megany,XL-7,Suzuki,2003,9127274322,Male,1VWAH7A30CC374798,true,steering
897,Bibby,Merill,SC,Lexus,1998,4126039244,Female,KNDPB3AC3F7388893,false,bodywork
898,Eugen,Cartmail,Fortwo,Smart,2009,6219952413,Male,WAU3VAFR3BA924145,true,motor
899,Berton,Lamartine,Aero 8,Morgan,2007,9671112854,Male,5FNYF3H26EB931233,false,motor
900,Kippie,Rumford,NSX,Acura,1998,1886555265,Female,1N6AF0LX6EN767175,true,steering
901,Briggs,Corn,GX,Lexus,2004,5804391119,Male,5N1AA0NC8FN020055,true,steering
902,Ganny,Fairest,Nitro,Dodge,2010,3308970848,Male,2C3CCAHG1CH087794,false,bodywork
903,Teddy,Mylchreest,Yukon,GMC,2008,1982349867,Male,JTEBU5JR2C5931139,true,steering
904,Gusty,Pitcock,Thunderbird,Ford,1986,3658571551,Female,SCBZK25E73C926192,false,motor
905,Pietrek,Thaim,Leaf,Nissan,2012,4916294955,Male,1GYS4UKJ4FR873873,false,motor
906,Kippie,Ellett,Capri,Mercury,1986,5456768569,Male,WBAWV5C51AP977301,true,motor
907,Alexander,Hairs,G,Infiniti,2011,7172287592,Male,JN1AZ4EH2EM934079,false,bodywork
908,Chico,Rivalland,Canyon,GMC,2005,6366580510,Male,1FTFW1E86AK655036,true,motor
909,Chicky,Walentynowicz,B-Series Plus,Mazda,1999,0370320816,Male,4USCN53472L368679,false,steering
910,Aubrette,Duckinfield,M-Class,Mercedes-Benz,1999,1862617465,Female,JN8AE2KP5D9578404,false,motor
911,Alden,Evamy,6000,Pontiac,1983,2809562857,Male,5TDDK3DC3ES691241,true,motor
912,Hilliary,Hannay,Mustang,Ford,2003,2770179772,Female,3VW217AU4FM617095,false,steering
913,Jozef,Langforth,Precis,Mitsubishi,1986,1019207795,Male,1GYS3FEJ3DR314337,true,steering
914,Cesar,Harmston,Acadia,GMC,2011,0642454795,Male,1GYS3DEF9BR501868,false,bodywork
915,Darrin,Birchwood,Sentra,Nissan,1998,4663880355,Male,1FTMF1CW5AK106727,false,steering
916,Zeb,Brigstock,Phantom,Rolls-Royce,2008,4885158923,Male,JTDKN3DP4E3319698,true,steering
917,Lucia,Swainston,CLK-Class,Mercedes-Benz,1998,2775851797,Female,1FTEW1CM5EF761715,false,steering
918,Pate,Winmill,S80,Volvo,2002,9542300697,Male,WUARL48H24K042442,true,motor
919,Karyl,Ewan,SC,Lexus,1999,2910147142,Female,2T1BURHE6EC600293,false,bodywork
920,Karlen,Montes,S10 Blazer,Chevrolet,1992,8058612278,Female,WA1WKBFP1AA190255,true,steering
921,Nadia,Armin,GX,Lexus,2005,5326268817,Female,3C63DRJL6CG903436,true,steering
922,Haydon,O'Mahoney,riolet,Audi,1996,7553453560,Male,3GYFK66NX5G008176,true,steering
923,Garrot,Pim,Suburban 2500,Chevrolet,1992,9621546834,Male,1G6AB5R37D0634696,true,steering
924,Vivie,Hendrich,Club Wagon,Ford,1993,8818286609,Female,1FMEU7EE3AU071414,false,bodywork
925,Luciana,Realff,E-Class,Mercedes-Benz,1987,4046062835,Female,1FTEW1CM0EF063626,true,steering
926,Bianca,Mepham,Dakota Club,Dodge,1993,6391032440,Female,19UUA9F24DA390730,true,bodywork
927,Hadleigh,Chittim,Grand Prix,Pontiac,1986,8718467997,Male,WBSBR93463P598844,true,bodywork
928,Kathy,Bidewell,Armada,Nissan,2007,6081558525,Female,3N1AB6APXAL242329,true,motor
929,Alexi,Swepson,HS,Lexus,2011,1321493428,Female,WBAGH034X1D873414,true,steering
930,Talbot,Formby,S4,Audi,2007,4149054835,Male,1C3CDFAA1ED057727,true,bodywork
931,Cletus,Woosnam,NSX,Acura,1998,0697205835,Male,WBXPA93485W103737,false,bodywork
932,Sollie,Pigeon,Swift,Suzuki,1988,2508600628,Male,1GD120EG6BF080324,true,steering
933,Warde,Vispo,Cayman,Porsche,2010,9857078230,Male,WA1WMBFE3BD176236,true,motor
934,Otto,Rochford,Sierra 3500,GMC,2005,5689080942,Male,WDDHF0EB4EB688825,false,motor
935,Miguela,Struthers,Savana 1500,GMC,2008,2733551779,Female,SCBGT3ZA9DC208047,true,motor
936,Vassili,Virgin,Roadmaster,Buick,1994,9412434022,Male,WVWAB7AJ8CW779258,true,motor
937,Bunni,Errichi,Prius,Toyota,2007,6676883937,Female,19UUA65545A410535,true,motor
938,Rodie,Coare,Elantra,Hyundai,2012,2932176862,Female,5GAEV13768J098254,true,steering
939,Elston,Everett,MR2,Toyota,2002,3844765018,Male,3N1CN7AP5FL430561,true,bodywork
940,Powell,Rodliff,Yaris,Toyota,2009,7772542275,Male,JN8AZ2KR5BT156994,false,motor
941,Taryn,McMenamy,L-Series,Saturn,2000,9627815152,Female,19XFA1E33AE279789,true,steering
942,Bonita,Jacques,Jimmy,GMC,1997,8592164435,Female,WBA5A7C53ED113750,true,motor
943,Lizabeth,Cawkill,Suburban 1500,Chevrolet,2003,0996631720,Female,JM1NC2JF0C0696018,false,bodywork
944,Viki,Edie,E-Series,Ford,1995,3021102905,Female,3GYT4NEF5CG474211,true,motor
945,Holli,Bardey,745,BMW,2004,5582861386,Female,1FT7W2A68EE238116,false,steering
946,Valli,Owlner,Town & Country,Chrysler,2002,8925260999,Female,WUAAU34289N033563,false,motor
947,Lucita,Membry,200,Chrysler,2012,5562176009,Female,1N6AA0CAXDN752557,false,steering
948,Anatollo,Cosson,XC70,Volvo,2003,4651183506,Male,5UXKS4C59E0297602,false,steering
949,Rickert,Kilfeather,Legend,Acura,1988,8695834867,Male,JH4CL96964C574426,true,steering
950,Madel,Seldner,Eurovan,Volkswagen,1993,6728045694,Female,WAUDFAFL0DA368800,true,steering
951,Marijo,Gawne,Cabriolet,Volkswagen,1986,6064783370,Female,1N6AA0CJ0FN461360,true,steering
952,Baryram,O'Dowd,Tribute,Mazda,2010,2628701472,Male,3C4PDDDGXET396949,false,bodywork
953,King,Marshland,Passat,Volkswagen,2004,3182925334,Male,WAUVC68E13A265330,false,motor
954,Jervis,Chippindale,Sunbird,Pontiac,1994,5882219469,Male,3GYFK62848G658030,true,steering
955,Ichabod,Wiersma,Century,Buick,1991,1821797035,Male,1VWAH7A33EC772137,false,bodywork
956,Sibby,Sotham,6 Series,BMW,2012,0659044196,Female,1FTWX3B53AE877972,false,steering
957,Kippie,Matussevich,Intrepid,Dodge,2001,7766554852,Female,2HNYB1H41CH979032,true,bodywork
958,Ferrell,Caspell,GL-Class,Mercedes-Benz,2010,8364393677,Male,1FTEX1CM9DK269384,true,motor
959,Joyce,Clampett,3 Series,BMW,2006,4978275482,Female,5J8TB2H54CA475041,true,steering
960,Harrison,Dourin,Aurora,Oldsmobile,1996,6934232836,Male,3VWF17AT9FM115482,false,motor
961,Clari,Le Hucquet,Camry,Toyota,2001,4599761702,Female,19VDE1F30FE895721,false,steering
962,Yettie,Megahey,Traverse,Chevrolet,2012,2167711425,Female,3GYFNGE30FS537177,true,motor
963,Ellis,Donegan,Sierra 3500,GMC,2003,9157600228,Male,1G6DK5EG3A0335238,false,steering
964,Valma,Coll,Suburban,Chevrolet,2009,4653110441,Female,1FTFW1E8XAK225302,false,steering
965,Randi,Bestwerthick,300M,Chrysler,2001,5002201342,Female,5J8TB4H59DL147597,true,steering
966,Westbrooke,MacGall,Equinox,Chevrolet,2007,8875878668,Male,SCBGR3ZA1DC695355,true,motor
967,Joshuah,Tsarovic,Alcyone SVX,Subaru,1993,6955485199,Male,3VW1K7AJ2DM973072,false,bodywork
968,Hy,Davie,New Beetle,Volkswagen,2002,2942771690,Male,19UUA9F78CA271248,true,steering
969,Drugi,Ruddy,Stratus,Dodge,2004,1586103741,Male,1FTMF1EW5AK002025,false,steering
970,Dee,Ciccotto,Rodeo,Isuzu,1994,1548158925,Female,WBAKA83569C376917,false,steering
971,Maurits,Ralfe,Range Rover,Land Rover,2007,9265457570,Male,YV1672MK9A2019501,true,steering
972,Lindsey,Naisey,Cube,Nissan,2010,3905892472,Male,1GT01XEG2FZ430306,true,steering
973,Clyde,Di Biasi,200,Audi,1989,2091378925,Male,5J6TF1H55FL629336,false,steering
974,Lance,Jacson,Transit Connect,Ford,2010,6739281688,Male,5J6TF1H3XBL961037,true,bodywork
975,Terri,Castellet,GTI,Volkswagen,2011,8429797475,Female,1FTEX1EW8AK680561,false,steering
976,Sterling,Philippson,Bonneville,Pontiac,2001,9154915503,Male,KL4CJBSB9FB085643,false,steering
977,Warren,Blunsum,Express 3500,Chevrolet,1998,0783245149,Male,SCFFDCCD3AG483735,true,bodywork
978,Gerome,Addington,Fiero,Pontiac,1985,8705801532,Male,WBAFV3C58ED402852,false,steering
979,Ted,Jewster,Regal,Buick,1995,7069216939,Female,WAULT68E65A031999,false,bodywork
980,Juli,Dowdam,S80,Volvo,2002,8212354563,Female,SCFFDCCD8CG220790,true,motor
981,Carmelia,Baynon,A8,Audi,2002,4464098924,Female,5TDBY5G17DS675490,true,bodywork
982,Ajay,Shelf,A4,Audi,2008,5889796747,Female,SALSF2D45AA844572,false,steering
983,Ambrosius,Vineall,G37,Infiniti,2008,7179890340,Male,5N1CL0MM1EC902255,false,motor
984,Rufe,Dillingston,Colorado,Chevrolet,2010,1118315502,Male,1FTNS1EWXAD378918,false,motor
985,Percy,Morse,Ram Wagon B250,Dodge,1993,0604600534,Male,5FRYD3H20GB970584,false,steering
986,Dorolice,Juanes,Silverado 1500,Chevrolet,2012,0474640612,Female,JN1BJ0HR5EM140430,false,motor
987,Cammy,Ashlee,SC,Lexus,2003,4788603225,Male,WAUVT58E85A156134,false,motor
988,Pren,Beardshall,Brooklands,Bentley,2010,1183174926,Male,1FTMF1E85AK436821,false,motor
989,Dimitry,Bodsworth,Traverse,Chevrolet,2012,0652281915,Male,1G4GA5ER0CF515898,false,bodywork
990,Lu,Keld,Scirocco,Volkswagen,1987,6872585730,Female,1G6AG5RX4F0828139,true,motor
991,Maynard,Ossenna,Mystique,Mercury,1998,3080577647,Male,1VWAS7A31FC937511,false,motor
992,Elisabeth,Jacson,SX4,Suzuki,2012,2293179753,Female,1G6AB5SXXF0979009,false,motor
993,Russ,Filipowicz,E-Class,Mercedes-Benz,1986,5759167383,Male,JA32X2HU1BU481328,false,motor
994,Giustina,Freear,Viper,Dodge,2005,6195845973,Female,KMHTC6AD7CU060794,true,steering
995,Casey,Rewcassell,Land Cruiser,Toyota,1992,2140218310,Male,1GYUKEEJ8AR252452,true,bodywork
996,Toma,Sonner,W201,Mercedes-Benz,1991,4271998893,Female,WAUHGBFCXCN848144,true,motor
997,Renault,Goudie,IS,Lexus,2009,3024794638,Male,1FMEU3DE9AU454963,false,motor
998,Aili,Arens,A4,Audi,2000,9470766989,Female,3VWML7AJ7DM071155,false,bodywork
999,Alaine,Pettitt,Concorde,Chrysler,1999,7575253378,Female,1GYS4KEF2CR039320,true,steering
1000,Kikelia,Summersby,900,Saab,1992,5223807758,Female,3N1CN7AP1DL122543,true,steering
